client_id,visitor_id,visit_id,start_time,confirm_time,total_time_spent,Variation_x,clnt_tenure_yr,clnt_age,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation_y,gender_dichotomic
2388642,343001537_96964584072,672337594_79889841568_328540,2017-05-21 18:31:37,2017-05-21 18:33:20,103.0,Test,20.0,53.0,2.0,207789.58,2.0,5.0,Test,0
2392397,270007329_7116174385,240937941_29913130628_812822,2017-03-29 20:23:43,2017-03-29 20:30:40,417.0,Control,10.0,55.5,2.0,59286.36,2.0,5.0,Control,0
2395301,482641408_85713235566,907279002_59067746403_848967,2017-04-05 21:00:30,2017-04-05 20:50:49,-581.0,Control,5.0,61.5,2.0,65982.41,1.0,4.0,Control,0
2396331,220025619_82154091202,964886206_68654446023_252683,2017-03-29 14:25:04,2017-03-29 14:33:37,513.0,Test,10.0,31.5,2.0,50447.77,2.0,5.0,Test,0
2396499,749691740_99905663851,265246867_11228794868_849767,2017-04-05 23:30:21,2017-04-05 23:29:09,-72.0,Control,18.0,38.5,2.0,30547.94,4.0,7.0,Control,1
2397151,161108515_36633543982,17963699_1919597980_521076,2017-04-23 17:16:31,2017-04-23 17:18:32,121.0,Test,23.0,62.5,2.0,61298.66,5.0,8.0,Test,0
2397739,246668721_6592716563,948473560_74375766247_694208,2017-04-05 21:30:31,2017-04-05 21:35:48,317.0,Test,7.0,64.5,2.0,29932.659999999996,3.0,6.0,Test,0
2399324,84290531_64438747699,184497017_23903326511_931410,2017-04-14 17:15:34,2017-04-14 17:17:42,128.0,Test,29.0,69.5,3.0,1374585.42,6.0,9.0,Test,0
2400004,195186532_74847163526,748548217_28409285628_131298,2017-04-26 20:26:49,2017-04-26 20:32:47,358.0,Control,21.0,24.5,3.0,109901.49,5.0,8.0,Control,1
2400035,691403994_28692511523,264310069_26753833291_710377,2017-03-29 11:56:07,2017-03-29 12:05:19,552.0,Test,13.0,53.5,2.0,121178.45,5.0,8.0,Test,0
2405207,797204231_82683093131,164495582_98646939526_51168,2017-04-27 10:35:16,2017-04-27 10:36:24,68.0,Test,11.0,30.5,3.0,92265.31,2.0,5.0,Test,0
2405235,773198149_16703795895,682117393_2171870429_429640,2017-05-31 15:21:49,2017-05-31 15:24:40,171.0,Control,25.0,47.0,2.0,91967.31,2.0,5.0,Control,0
2406021,244794012_38477433137,377453339_14096730400_360476,2017-05-10 17:10:08,2017-05-10 17:16:26,378.0,Control,23.0,49.0,2.0,483324.86,4.0,7.0,Control,0
2408060,582853183_69127744234,900572713_94343846419_513291,2017-06-13 09:46:23,2017-06-13 09:47:41,78.0,Control,15.0,43.0,2.0,62243.63,2.0,5.0,Control,0
2408598,97786583_55157204632,337728833_37689396056_504861,2017-04-25 23:36:00,2017-04-25 23:49:04,784.0,Test,10.0,60.5,2.0,42367.74,2.0,5.0,Test,0
2408649,271458707_69524959998,434452426_68897578728_328378,2017-03-29 11:23:27,2017-03-29 11:26:32,185.0,Control,6.0,43.5,2.0,63484.97,1.0,4.0,Control,0
2408879,85778496_84053986156,175479998_66585663233_549412,2017-06-17 10:52:11,2017-06-17 11:01:13,542.0,Test,4.0,49.0,2.0,208004.65,5.0,8.0,Test,0
2414386,79637645_46717306778,702516658_47637241234_682090,2017-05-05 17:03:38,2017-05-05 17:06:59,201.0,Control,5.0,23.0,2.0,40421.8,3.0,6.0,Control,0
2414527,288008927_45592456398,190214071_66174343229_718933,2017-04-07 13:34:38,2017-04-07 13:39:56,318.0,Control,11.0,24.5,3.0,36165.0,2.0,5.0,Control,1
2415092,473963254_24757801439,610650403_75344765569_486020,2017-04-05 13:38:18,2017-04-05 14:25:28,2830.0,Control,19.0,46.5,2.0,81043.63,3.0,6.0,Control,0
2416805,259218788_17737727485,809016671_63847596932_559447,2017-05-28 16:46:49,2017-05-28 16:56:37,588.0,Control,14.0,57.0,2.0,63152.27,0.0,3.0,Control,1
2417189,462610941_89099666077,967778173_19236847171_939451,2017-03-31 17:39:10,2017-03-31 18:19:21,2411.0,Test,5.0,33.5,2.0,55254.33,0.0,3.0,Test,1
2417474,816444283_17724783492,319363755_72164530392_545136,2017-04-01 13:13:06,2017-04-01 13:26:08,782.0,Test,15.0,71.5,2.0,47061.78999999999,0.0,3.0,Test,0
2417501,977128550_65156333090,410195435_43648461425_170966,2017-06-20 13:53:51,2017-06-20 14:00:17,386.0,Control,11.0,64.0,3.0,224731.96,5.0,8.0,Control,1
2417924,167324955_11588411271,323623538_51469180056_500321,2017-04-15 21:21:50,2017-04-15 21:26:01,251.0,Test,8.0,30.5,3.0,108759.2,0.0,3.0,Test,0
2418324,119453220_99107610636,347683680_46114969042_761309,2017-04-05 14:28:48,2017-04-05 14:32:15,207.0,Test,12.0,57.5,2.0,60391.4,6.0,9.0,Test,1
2419034,602203247_97272533536,410083383_16027948951_334886,2017-05-26 10:46:19,2017-05-26 10:50:20,241.0,Test,14.0,46.0,3.0,430118.41,3.0,6.0,Test,0
2420607,316617506_30807875811,476619992_71095014067_137223,2017-05-31 10:30:25,2017-05-31 10:32:02,97.0,Test,16.0,41.0,3.0,677325.3200000001,6.0,9.0,Test,0
2424440,430644770_50580151313,35467031_18578833787_65778,2017-04-16 21:39:24,2017-04-16 21:43:48,264.0,Control,23.0,42.5,2.0,212680.23,2.0,5.0,Control,0
2425225,51859644_21020489668,657969763_19187775733_508931,2017-05-02 22:43:16,2017-05-02 22:45:41,145.0,Test,5.0,35.0,2.0,31016.039999999997,0.0,3.0,Test,0
2427579,392308666_27884873431,880301939_38461607938_570861,2017-04-15 18:22:21,2017-04-15 18:24:44,143.0,Test,16.0,38.5,2.0,91308.98,2.0,6.0,Test,1
2428552,19350313_15106522852,199675728_89768854756_717802,2017-03-23 11:28:13,2017-03-23 11:31:40,207.0,Control,7.0,24.5,2.0,25466.039999999997,5.0,8.0,Control,0
2432802,992907106_62355613179,249998433_5647151756_559363,2017-03-30 22:09:27,2017-03-30 22:15:29,362.0,Test,10.0,63.5,3.0,976152.39,6.0,9.0,Test,0
2433455,747496188_59415577497,349452199_59704750714_377743,2017-05-18 20:59:42,2017-05-18 21:14:05,863.0,Test,14.0,74.0,2.0,532161.36,6.0,9.0,Test,0
2434428,447103977_1149291005,304213965_99729015088_909885,2017-04-16 12:39:32,2017-04-16 12:47:34,482.0,Test,19.0,52.5,3.0,420416.98,6.0,9.0,Test,0
2435494,495769294_82761772755,690185246_34303481322_966012,2017-06-04 19:45:46,2017-06-04 19:51:22,336.0,Control,11.0,35.0,2.0,62364.92,2.0,5.0,Control,1
2435547,649196250_30896390622,441362098_17474709294_186226,2017-04-19 15:26:55,2017-04-19 15:32:22,327.0,Test,6.0,50.5,2.0,241122.0,5.0,8.0,Test,0
2435906,31899446_582518047,739928480_15270044936_415777,2017-04-05 11:28:23,2017-04-05 11:34:24,361.0,Control,15.0,58.5,2.0,86223.79999999999,2.0,5.0,Control,1
2437348,135094632_50184366991,303557250_29673893840_770744,2017-04-24 23:50:24,2017-04-25 00:02:08,704.0,Test,24.0,49.5,3.0,102530.88,2.0,5.0,Test,0
2437413,654108886_91545288020,965627128_41450653788_849834,2017-04-14 08:34:25,2017-04-14 08:39:10,285.0,Test,6.0,53.5,2.0,32842.69,2.0,5.0,Test,0
2437471,584121232_60653090620,239595062_55718866017_610117,2017-04-12 14:00:45,2017-04-12 14:02:22,97.0,Control,7.0,32.5,4.0,69438.98,6.0,9.0,Control,0
2439795,853662114_35803346837,892865281_54252064424_378494,2017-04-23 10:40:59,2017-04-23 10:45:04,245.0,Test,12.0,58.5,2.0,54843.46,4.0,7.0,Test,1
2440403,986719409_62591008699,502472186_52977998327_559944,2017-04-20 13:10:50,2017-04-20 13:13:03,133.0,Test,7.0,23.5,3.0,126235.66,2.0,5.0,Test,0
2440502,433048697_26255534440,205610860_67764684319_904145,2017-05-01 20:26:52,2017-05-01 20:32:22,330.0,Control,21.0,66.0,3.0,437365.42,5.0,8.0,Control,0
2442261,215223641_31813687133,523136816_42057499583_883041,2017-06-16 08:54:59,2017-06-16 08:56:43,104.0,Test,24.0,63.0,2.0,83697.54000000001,5.0,8.0,Test,1
2442831,298873798_82829881433,520010137_47894787941_120453,2017-04-09 14:56:53,2017-04-09 14:55:33,-80.0,Test,5.0,25.5,3.0,64705.48,6.0,9.0,Test,0
2444815,234898138_872047302,743717283_16770215639_747601,2017-04-19 13:09:34,2017-04-19 13:12:50,196.0,Test,9.0,58.5,2.0,38023.34,6.0,9.0,Test,0
2445043,930727250_68635276768,251512159_7734465254_633863,2017-04-28 03:05:53,2017-04-28 03:31:51,1558.0,Control,15.0,44.5,2.0,72776.79000000001,4.0,7.0,Control,0
2448065,344548907_93544121314,339573052_23491448319_935052,2017-04-12 12:12:16,2017-04-12 12:13:32,76.0,Test,8.0,58.5,2.0,920666.61,2.0,5.0,Test,0
2448942,808977819_79695667271,599178590_61474502412_526793,2017-04-19 13:05:47,2017-04-19 13:09:43,236.0,Test,27.0,72.5,2.0,93080.86,1.0,4.0,Test,0
2448970,358273368_10765224428,612036170_96178774098_664511,2017-05-24 00:33:31,2017-05-24 00:36:55,204.0,Control,14.0,56.0,2.0,27255.69,3.0,6.0,Control,0
2449601,213886912_39590452196,804274388_16488013582_219593,2017-06-06 10:25:05,2017-06-06 10:33:22,497.0,Control,19.0,57.0,3.0,1012774.24,3.0,6.0,Control,0
2450413,469418814_27235457157,171003345_60317179470_278427,2017-03-29 11:18:37,2017-03-29 11:22:53,256.0,Control,5.0,48.5,2.0,37706.84,3.0,6.0,Control,0
2451760,649053246_21578463603,882111953_68731703207_888430,2017-03-29 16:07:36,2017-03-29 16:15:05,449.0,Test,10.0,67.5,2.0,191755.15,0.0,3.0,Test,0
2453264,91774186_32371895089,659439148_96436069521_140946,2017-05-20 10:48:53,2017-05-20 10:54:05,312.0,Control,18.0,46.0,3.0,431288.9,6.0,9.0,Control,0
2455070,541129637_22820236616,433774073_99459499641_420545,2017-03-29 15:06:39,2017-03-29 15:15:27,528.0,Test,12.0,30.5,2.0,44355.99,2.0,5.0,Test,0
2458407,381986467_64402381789,366803541_62382966861_260307,2017-04-05 11:20:24,2017-04-05 11:32:44,740.0,Test,24.0,73.5,2.0,93879.81,1.0,4.0,Test,1
2458866,804413614_9627605592,115335691_90549576563_437912,2017-04-03 20:36:38,2017-04-03 20:40:12,214.0,Test,5.0,56.5,2.0,654826.64,5.0,8.0,Test,0
2460950,240048378_37815723531,981427107_50607074541_328747,2017-04-05 17:32:40,2017-04-05 17:37:26,286.0,Test,8.0,31.5,2.0,115431.68,6.0,9.0,Test,0
2463601,623964123_5200222746,369301215_61088009216_32855,2017-03-28 22:10:23,2017-03-28 22:19:22,539.0,Control,5.0,60.5,3.0,153295.01,2.0,5.0,Control,0
2465098,212122206_68387196516,623118586_14699006707_314153,2017-04-12 11:16:46,2017-04-12 11:22:07,321.0,Test,15.0,52.5,4.0,142206.99,6.0,9.0,Test,1
2465653,101619160_42556850036,445497564_25992701047_404650,2017-04-02 19:56:49,2017-04-02 20:02:52,363.0,Control,11.0,23.5,3.0,70853.75,1.0,4.0,Control,1
2465843,324413044_28904005011,387209543_29122115906_537706,2017-04-12 11:16:30,2017-04-12 11:21:53,323.0,Control,15.0,57.5,2.0,127652.72,0.0,3.0,Control,0
2467238,793239325_40284322060,511417617_73901614660_31814,2017-04-08 14:22:22,2017-04-08 14:32:01,579.0,Control,4.0,53.5,2.0,78204.36,0.0,3.0,Control,0
2471025,393657359_17495055009,470265531_80815625485_696026,2017-04-05 11:38:36,2017-04-05 11:41:14,158.0,Test,18.0,41.5,3.0,523416.14,6.0,9.0,Test,0
2473466,123322651_97863463029,458937665_51733800297_423487,2017-04-13 13:59:10,2017-04-13 14:07:15,485.0,Control,14.0,28.5,3.0,338740.38,3.0,6.0,Control,0
2475916,948583630_33869588129,74178334_46021089418_331509,2017-03-31 14:42:14,2017-03-31 14:44:48,154.0,Control,6.0,56.5,2.0,63226.7,4.0,7.0,Control,0
2477796,961735702_39983472592,489190044_53692255302_424685,2017-04-13 18:04:50,2017-04-13 18:12:20,450.0,Test,6.0,48.5,2.0,27035.74,0.0,3.0,Test,0
2478585,680131641_34924961926,618711320_62501363751_33607,2017-04-15 14:26:00,2017-04-15 14:36:45,645.0,Test,8.0,41.5,2.0,111738.69,2.0,5.0,Test,0
2478632,386636845_34556963699,878053037_78260280689_702673,2017-04-08 14:30:42,2017-04-08 14:36:54,372.0,Control,14.0,43.5,2.0,30172.24,0.0,3.0,Control,1
2479001,190482655_65732222490,880661697_70478221704_915970,2017-05-08 10:58:25,2017-05-08 11:01:51,206.0,Test,6.0,25.0,2.0,41074.98,6.0,9.0,Test,0
2480352,864115875_48794560282,510765402_13778302331_163737,2017-06-04 15:11:49,2017-06-04 15:14:44,175.0,Test,8.0,43.0,2.0,27228.039999999997,1.0,4.0,Test,0
2481278,988202313_75126070622,626897127_86298227844_370969,2017-03-29 11:24:55,2017-03-29 11:26:36,101.0,Test,31.0,71.5,3.0,417225.39,3.0,6.0,Test,0
2483117,988776974_30924614188,953256203_62575861448_758628,2017-04-19 15:59:08,2017-04-19 16:01:39,151.0,Test,4.0,52.5,2.0,32534.049999999996,0.0,3.0,Test,0
2483642,985720230_95996614332,468928227_4896464323_726821,2017-04-26 13:44:32,2017-04-26 14:04:23,1191.0,Control,26.0,52.5,3.0,46830.99,6.0,9.0,Control,1
2484038,810978355_65792985356,972534105_92766072548_256125,2017-04-12 13:48:28,2017-04-12 13:54:10,342.0,Test,13.0,44.5,2.0,48832.619999999995,3.0,6.0,Test,1
2485121,13858321_69002501216,544994605_25266447912_814357,2017-04-03 22:50:20,2017-04-03 22:53:09,169.0,Test,7.0,43.5,2.0,55502.84,6.0,9.0,Test,0
2486509,985146122_3640580340,57102636_12551868139_188874,2017-04-06 10:58:37,2017-04-06 11:13:26,889.0,Control,6.0,19.5,3.0,50691.66,1.0,4.0,Control,0
2487043,67451427_25456301475,976547920_42367850487_504376,2017-04-19 12:03:12,2017-04-19 12:02:39,-33.0,Control,20.0,46.5,3.0,142651.02000000002,3.0,6.0,Control,0
2487330,835266755_40017984346,624261569_72290494436_710341,2017-04-01 11:53:14,2017-04-01 11:56:29,195.0,Test,25.0,53.5,4.0,437559.83,2.0,5.0,Test,0
2487900,629960846_4359040465,900029084_56978907050_845242,2017-04-30 22:52:24,2017-04-30 22:58:24,360.0,Test,7.0,49.5,2.0,42042.149999999994,2.0,5.0,Test,0
2487945,264703658_26899313085,271781878_93700750268_658873,2017-04-07 17:35:07,2017-04-07 17:34:29,-38.0,Control,14.0,61.5,2.0,61083.95,1.0,4.0,Control,1
2489153,198382277_12624021861,698223610_63120275726_357129,2017-04-26 15:14:28,2017-04-26 15:13:46,-42.0,Control,12.0,41.5,3.0,254180.02,3.0,6.0,Control,1
2489713,683383382_78796571243,339976279_11745971513_903260,2017-04-19 10:24:57,2017-04-19 10:38:56,839.0,Control,16.0,40.5,2.0,182865.77,6.0,9.0,Control,0
2489943,754508764_6531417773,442329153_35721163188_393210,2017-05-01 20:15:56,2017-05-01 20:27:30,694.0,Control,6.0,51.0,2.0,81759.43,3.0,6.0,Control,0
2491574,402536511_74657406487,755389312_62697019720_971163,2017-04-17 13:11:28,2017-04-17 13:19:30,482.0,Test,5.0,18.5,2.0,27082.96,4.0,7.0,Test,0
2492084,203138648_21009060505,922470529_18796548526_432750,2017-05-06 17:44:14,2017-05-06 18:03:45,1171.0,Control,9.0,58.0,2.0,31250.75,6.0,9.0,Control,1
2493537,777192798_38376131757,775012357_84932408404_792480,2017-05-13 15:44:08,2017-05-13 15:42:21,-107.0,Test,33.0,59.0,4.0,1283129.19,6.0,9.0,Test,1
2494635,494012455_69365092027,83924940_30210951241_676829,2017-04-02 17:00:10,2017-04-02 17:09:24,554.0,Test,4.0,27.5,2.0,52524.149999999994,4.0,7.0,Test,0
2495018,93752130_88867462595,672101447_43621207356_881903,2017-03-31 15:13:22,2017-03-31 15:15:42,140.0,Control,6.0,40.5,4.0,314782.16,6.0,9.0,Control,0
2495855,706384584_71602682651,470650315_92113297521_906061,2017-05-24 10:05:11,2017-05-24 10:09:59,288.0,Control,4.0,25.0,2.0,36567.0,6.0,9.0,Control,0
2508150,727860761_69351163502,715402304_79632002006_981574,2017-03-31 16:27:54,2017-03-31 16:30:05,131.0,Control,8.0,35.5,2.0,106950.45,0.0,3.0,Control,1
2508516,784374020_83299129174,644409048_85411488025_915700,2017-03-29 14:43:42,2017-03-29 14:53:03,561.0,Test,9.0,67.5,2.0,760106.37,6.0,9.0,Test,0
2510638,852845472_95748638042,176002437_18337294356_898819,2017-04-17 11:26:38,2017-04-17 11:31:17,279.0,Test,16.0,28.5,2.0,83892.35,5.0,8.0,Test,1
2511331,958822731_68839672740,96412157_95785360187_647752,2017-05-09 21:34:42,2017-05-09 21:37:53,191.0,Control,12.0,52.0,2.0,33917.869999999995,5.0,8.0,Control,1
2511849,538214801_51482614578,229872255_23652022545_508135,2017-04-19 14:55:09,2017-04-19 15:10:55,946.0,Control,9.0,59.5,2.0,104621.83,1.0,4.0,Control,1
2513163,604027606_10923226119,781902117_54383201174_424432,2017-05-03 18:16:32,2017-05-03 18:40:41,1449.0,Test,15.0,60.0,2.0,74027.28,2.0,5.0,Test,0
2515293,217924905_24009770397,795634309_17591855087_968479,2017-04-05 11:24:28,2017-04-05 11:27:18,170.0,Test,14.0,39.5,2.0,23869.57,0.0,3.0,Test,1
2515588,677822441_1795954517,324263678_26028298243_407817,2017-03-31 12:56:49,2017-03-31 12:59:15,146.0,Test,27.0,61.5,4.0,594467.7200000001,0.0,3.0,Test,0
2517014,452648968_34736407658,204457054_33672875993_841749,2017-04-19 21:03:21,2017-04-19 21:06:02,161.0,Test,20.0,40.5,3.0,63759.05,1.0,4.0,Test,0
2517380,337557145_25197089804,476842298_64404981514_695163,2017-04-08 11:22:44,2017-04-08 11:41:23,1119.0,Test,23.0,18.5,2.0,48179.77,0.0,3.0,Test,1
2517871,799954499_91327479151,792572101_6643696080_988395,2017-04-13 14:12:39,2017-04-13 14:21:06,507.0,Control,9.0,75.5,2.0,42781.94,0.0,3.0,Control,0
2518101,529187216_52846762569,250974515_26562372786_438272,2017-04-24 09:45:47,2017-04-24 09:45:06,-41.0,Control,9.0,28.5,4.0,203223.14,6.0,9.0,Control,0
2518909,624950201_8383582988,15345783_17557093229_940426,2017-03-30 19:36:02,2017-03-30 19:43:46,464.0,Test,14.0,55.5,2.0,40227.67999999999,1.0,4.0,Test,0
2519037,989598017_44434009357,597811725_74781171038_585903,2017-04-12 13:31:42,2017-04-12 13:39:00,438.0,Test,19.0,21.5,2.0,67370.54000000001,0.0,3.0,Test,0
2519119,1738850_35364551433,702805857_89266038491_741382,2017-06-12 18:19:42,2017-06-12 18:25:01,319.0,Test,13.0,43.0,2.0,50561.97,3.0,6.0,Test,1
2521236,472980816_10518024702,491063458_61991854736_180987,2017-04-21 14:10:20,2017-04-21 14:21:30,670.0,Test,6.0,51.5,4.0,1219766.94,5.0,8.0,Test,0
2521253,856296343_58912269506,501079889_92921817484_301220,2017-03-30 17:13:06,2017-03-30 17:25:42,756.0,Test,5.0,62.5,2.0,47351.92,6.0,9.0,Test,0
2521514,791666474_2976739026,42786973_21188228865_618284,2017-03-30 14:31:54,2017-03-30 14:36:07,253.0,Test,27.0,70.5,2.0,835613.15,4.0,7.0,Test,1
2522259,725490960_24516414256,10871633_1705641651_226934,2017-04-03 13:22:22,2017-04-03 13:21:07,-75.0,Control,14.0,42.5,2.0,37305.63,6.0,9.0,Control,0
2524317,625417831_9388643647,6588109_77051973821_319440,2017-04-18 08:28:46,2017-04-18 08:31:45,179.0,Test,23.0,50.5,3.0,153518.16999999998,2.0,5.0,Test,0
2525382,809203592_66968661723,900910885_55642226059_149579,2017-04-17 10:17:13,2017-04-17 10:22:02,289.0,Test,20.0,32.5,2.0,26502.129999999997,1.0,4.0,Test,0
2528365,474338921_21438251135,162158378_92341838634_781037,2017-06-11 21:21:16,2017-06-11 21:24:50,214.0,Test,15.0,38.0,2.0,194570.04,6.0,9.0,Test,0
2529743,732499163_1580737314,615939140_27657540916_564811,2017-03-29 19:05:58,2017-03-29 19:14:06,488.0,Test,10.0,48.5,2.0,49314.24,3.0,6.0,Test,0
2529822,517949355_71129515189,894223015_19947972572_53102,2017-04-07 15:02:02,2017-04-07 14:43:16,-1126.0,Test,16.0,77.5,2.0,38927.899999999994,2.0,5.0,Test,0
2531408,869071064_86844363119,827057898_91180423162_419858,2017-05-11 22:16:23,2017-05-11 22:20:48,265.0,Control,6.0,50.0,2.0,44220.48,4.0,7.0,Control,0
2532775,46320585_12772549711,417683392_92054249710_252007,2017-04-05 13:47:57,2017-04-05 13:53:19,322.0,Test,5.0,25.5,2.0,28704.21,2.0,5.0,Test,0
2532897,664914044_69656354302,608479510_37308994862_70951,2017-04-19 11:35:54,2017-04-19 11:59:28,1414.0,Test,10.0,37.5,2.0,70030.16,1.0,4.0,Test,1
2533757,668719290_44105564356,505059938_47415191758_877106,2017-05-15 00:36:56,2017-05-15 00:43:16,380.0,Control,19.0,58.0,2.0,479821.71,6.0,9.0,Control,0
2533841,419445242_20282067887,478699394_56110515601_268282,2017-04-18 14:05:44,2017-04-18 14:02:07,-217.0,Control,6.0,61.5,2.0,269487.32,3.0,6.0,Control,0
2534280,506058848_85397931163,957478525_85808741049_141029,2017-04-05 11:19:09,2017-04-05 11:23:19,250.0,Test,15.0,64.5,2.0,522164.12,0.0,4.0,Test,0
2534438,146790772_38508793220,986132871_11253203265_785657,2017-03-29 23:48:15,2017-03-29 23:53:24,309.0,Test,4.0,46.5,2.0,27613.699999999997,1.0,4.0,Test,0
2536110,59758075_50131717777,114885457_41447361034_760968,2017-04-16 14:56:38,2017-04-16 14:54:51,-107.0,Control,15.0,65.5,3.0,103547.86,1.0,4.0,Control,0
2539742,321064023_99609346932,288363673_46351169646_83112,2017-06-14 12:02:03,2017-06-14 12:06:15,252.0,Test,14.0,43.0,2.0,39533.35,1.0,4.0,Test,1
2541695,211842116_51705179311,458899446_84331921057_853230,2017-03-26 09:54:05,2017-03-26 09:55:16,71.0,Test,6.0,31.5,2.0,26824.57,6.0,9.0,Test,0
2544481,359517071_67613276171,477460490_28741702315_167418,2017-05-28 09:23:56,2017-05-28 09:28:16,260.0,Test,23.0,69.0,2.0,58523.619999999995,2.0,5.0,Test,0
2544793,662662692_8532226496,876605750_67306015008_24911,2017-04-12 11:45:40,2017-04-12 11:46:58,78.0,Test,16.0,45.5,3.0,70125.11,0.0,3.0,Test,1
2548477,438998368_62953927842,921295086_92158470860_877947,2017-05-22 21:14:30,2017-05-22 21:32:48,1098.0,Test,17.0,48.0,4.0,128446.35,1.0,4.0,Test,0
2549128,909506843_2096822955,180338187_61020888225_461550,2017-04-12 11:08:50,2017-04-12 11:13:25,275.0,Control,11.0,53.5,2.0,45028.67999999999,1.0,4.0,Control,1
2549185,580454335_27145184447,570895289_986097619_365342,2017-04-02 18:25:47,2017-04-02 18:33:32,465.0,Test,5.0,35.5,2.0,42019.73,5.0,8.0,Test,0
2550129,588329986_92456211732,691830878_54608642251_986027,2017-04-25 08:34:52,2017-04-25 08:36:31,99.0,Test,9.0,25.5,2.0,81162.08,5.0,8.0,Test,0
2551192,533629660_54672437398,838644142_8256657558_113122,2017-06-18 19:48:22,2017-06-18 19:51:58,216.0,Control,5.0,72.0,2.0,132519.28,6.0,9.0,Control,0
2552287,100863428_20536063033,841247895_15491993916_479149,2017-04-05 21:50:51,2017-04-05 21:49:45,-66.0,Control,13.0,44.5,3.0,271461.47,2.0,5.0,Control,1
2553168,781209493_87225586341,684458711_54626142760_362602,2017-04-07 15:23:50,2017-04-07 15:21:35,-135.0,Control,14.0,52.5,2.0,86382.17,5.0,8.0,Control,0
2555657,485228952_62482557899,365708568_21751547714_726972,2017-03-29 16:54:19,2017-03-29 17:00:48,389.0,Test,30.0,65.5,2.0,122220.68,6.0,9.0,Test,1
2559536,138558994_85821319091,423034660_36899292977_106083,2017-06-15 08:15:48,2017-06-15 08:18:39,171.0,Test,15.0,48.0,2.0,42340.149999999994,2.0,5.0,Test,1
2560272,837601785_31146791050,922998502_20711117491_891883,2017-04-13 14:54:38,2017-04-13 14:55:51,73.0,Test,13.0,67.5,2.0,44142.47,2.0,5.0,Test,0
2560413,729416622_24234770247,18996475_50668593897_843031,2017-06-02 15:43:53,2017-06-02 15:44:57,64.0,Test,13.0,32.0,2.0,68420.64,1.0,4.0,Test,1
2561640,55356850_81262626093,975655129_38969963010_361807,2017-04-10 08:36:30,2017-04-10 08:35:44,-46.0,Test,6.0,56.5,2.0,535674.81,4.0,7.0,Test,0
2561883,714692908_13655906870,874603321_77250812217_639996,2017-04-05 11:12:07,2017-04-05 11:18:50,403.0,Test,13.0,64.5,2.0,35723.35,1.0,4.0,Test,1
2562836,139270590_96520078510,180760279_77794892860_782077,2017-03-31 17:33:43,2017-03-31 17:36:33,170.0,Test,24.0,50.5,3.0,332943.6,1.0,4.0,Test,1
